InvoiceID,InvoiceNumber,Reference,ContactName,CustomerTier,InvoiceDate,AgeingDays,DueDate,OverdueDays,PaymentTermsDays,Status,FullyPaidOffDate,PaymentOverdueDays,CurrencyCode,CurrencyRate,SubtotalSource,TotalTaxSource,InvoiceAmountAUD,AmountPaidAUD,CreditedAmountAUD,OutstandingAmountAUD,UpdatedDate
c3aa1bf9-2a62-49ed-8241-cf2089f47502,SI-00009178,1795685,Metcash - CDS,2,19/09/2023,16,12/10/2023,0,23,PAID,05/10/2023,-7,AUD,1.0,2880.0,0.0,2880.0,0.0,2880.0,0.0,30/10/2023
9000e0db-73a3-413e-b960-68461f0f8686,SI-00009112,1765676,Metcash - CDS,2,06/09/2023,29,06/10/2023,0,30,PAID,05/10/2023,-1,AUD,1.0,4236.0,0.0,4236.0,711.52,3524.48,0.0,30/10/2023
bd0c5e17-126c-4489-be52-b850c64e5ea4,INV-2323,T15053,Metcash - CDS,2,19/10/2023,0,19/10/2023,0,0,PAID,19/10/2023,0,AUD,1.0,240.95,24.1,265.05,265.05,0.0,0.0,30/10/2023
81ba19cc-ecf7-4995-84f3-d2ebe5478d18,SI-00009179,1795709,Metcash - CDS,2,21/09/2023,28,12/10/2023,7,21,PAID,19/10/2023,7,AUD,1.0,4672.8,0.0,4672.8,4672.8,0.0,0.0,30/10/2023
1aced23f-d902-4d8c-8e47-bcea30e739bd,SI-00009217,2165783,Metcash - CDS,2,19/09/2023,30,15/10/2023,4,26,PAID,19/10/2023,4,AUD,1.0,3309.2,0.0,3309.2,2683.99,625.21,0.0,30/10/2023
bee8c14b-1795-41fe-b801-85d81e2908cf,SI-00009263,1799415,Metcash - CDS,2,21/09/2023,28,19/10/2023,0,28,PAID,19/10/2023,0,AUD,1.0,5152.8,0.0,5152.8,5152.8,0.0,0.0,30/10/2023
84f21987-9916-412b-b036-134eee5486f8,SI-00009264,3428093,Metcash - CDS,2,21/09/2023,28,19/10/2023,0,28,PAID,19/10/2023,0,AUD,1.0,5064.0,0.0,5064.0,5064.0,0.0,0.0,30/10/2023
371c394f-5994-4953-b6ea-ee2f404399b9,SI-00009318,2169984,Metcash - CDS,2,25/09/2023,24,22/10/2023,0,27,PAID,19/10/2023,-3,AUD,1.0,9657.6,0.0,9657.6,9657.6,0.0,0.0,30/10/2023
8d50aedd-aa54-412d-bf9c-996e44624f90,SI-00009337,3626674,Metcash - CDS,2,25/09/2023,31,25/10/2023,1,30,PAID,26/10/2023,1,AUD,1.0,7972.8,0.0,7972.8,7972.8,0.0,0.0,30/10/2023
21422b5c-3481-4577-b40b-03bf2b33cb89,SI-00009364/1,1803079,Metcash - CDS,2,27/09/2023,29,27/10/2023,0,30,PAID,26/10/2023,-1,AUD,1.0,2109.0,0.0,2109.0,1844.95,264.05,0.0,30/10/2023
9fef5592-aa15-41e4-9f43-d782a059f715,SI-00009365,1803093,Metcash - CDS,2,04/10/2023,22,26/10/2023,0,22,PAID,26/10/2023,0,AUD,1.0,2880.0,0.0,2880.0,2880.0,0.0,0.0,30/10/2023
e3bd1de4-684b-48ea-8271-10106296495b,SI-00009396,2173470,Metcash - CDS,2,04/10/2023,22,28/10/2023,0,24,PAID,26/10/2023,-2,AUD,1.0,6008.8,0.0,6008.8,6008.8,0.0,0.0,30/10/2023
254ec3ab-e4ee-4384-bcea-cc8d14039f38,SI-00009399,3429073,Metcash - CDS,2,03/10/2023,23,29/10/2023,0,26,PAID,26/10/2023,-3,AUD,1.0,6826.8,0.0,6826.8,6826.8,0.0,0.0,30/10/2023
1b0a804a-cd10-4cdf-8a9e-7adbfc2bf74a,SI-00009401,2174381,Metcash - CDS,2,03/10/2023,23,29/10/2023,0,26,PAID,26/10/2023,-3,AUD,1.0,2184.0,0.0,2184.0,2184.0,0.0,0.0,30/10/2023
45af7088-7cd1-4887-b393-988343e4bbd5,SI-00009024,103484-LB,The Distributors Brisbane,3,28/08/2023,60,30/09/2023,27,33,PAID,27/10/2023,27,AUD,1.0,9463.86,0.0,9463.86,1020.14,8443.72,0.0,30/10/2023
d9310066-487c-4ba1-8951-58accaed6268,SI-00009070/1,103603-LB,The Distributors Brisbane,3,04/09/2023,53,30/10/2023,0,56,PAID,27/10/2023,-3,AUD,1.0,18919.28,0.0,18919.28,18919.28,0.0,0.0,30/10/2023
0680aca0-d3bd-43ef-9bf4-c015ac747bbb,SI-00009216/1,103839-LB Part 2 of 3,The Distributors Brisbane,3,21/09/2023,36,30/10/2023,0,39,PAID,27/10/2023,-3,AUD,1.0,6199.62,394.63,6594.25,6594.25,0.0,0.0,30/10/2023
ab58b494-8ea5-411a-918a-44592f8e4786,SI-00009231,103839-LB Part 1 of 3,The Distributors Brisbane,3,21/09/2023,36,30/10/2023,0,39,PAID,27/10/2023,-3,AUD,1.0,2520.32,0.0,2520.32,2520.32,0.0,0.0,30/10/2023
5d65ca5e-ce69-42ec-86e1-616ec2aaf8c8,SI-00009252,103839-LB Part 3 of 3,The Distributors Brisbane,3,21/09/2023,36,30/10/2023,0,39,PAID,27/10/2023,-3,AUD,1.0,9463.86,0.0,9463.86,9463.86,0.0,0.0,30/10/2023
b651bdf6-14f7-40bd-bd15-4afabb9ce940,SI-00009299,103918-LB,The Distributors Brisbane,3,25/09/2023,32,30/10/2023,0,35,PAID,27/10/2023,-3,AUD,1.0,2606.8,0.0,2606.8,2606.8,0.0,0.0,30/10/2023
8b78f71c-fdfa-4285-b8b1-f797f1e5482c,SI-00009115,RGY486949,ALDI Stores (A Limited Partnership),2,19/09/2023,42,09/10/2023,22,20,PAID,31/10/2023,22,AUD,1.0,5990.4,0.0,5990.4,5990.4,0.0,0.0,31/10/2023
6ea96cb7-ab1c-4194-92ff-dceae6a5fa1b,SI-00009254/1,,Bar Conte,3,21/09/2023,39,05/10/2023,25,14,PAID,30/10/2023,25,AUD,1.0,65.72,0.0,65.72,65.72,0.0,0.0,31/10/2023
27f082d8-b368-479d-91aa-add8006083b9,SI-00009071,12310,AA Holdings Pty Ltd,3,01/09/2023,60,01/10/2023,30,30,PAID,31/10/2023,30,AUD,1.0,1865.76,0.0,1865.76,0.0,1865.76,0.0,31/10/2023
4653a155-5dca-4557-89d8-b4cdabe9f154,SI-00009151/1,12340 Part 1 of 2,AA Holdings Pty Ltd,3,21/09/2023,40,21/10/2023,10,30,PAID,31/10/2023,10,AUD,1.0,3585.68,0.0,3585.68,1051.44,2534.24,0.0,31/10/2023
a094c134-bed7-4f02-b6f9-f1399ebc29c9,SI-00009266,12340 Part 2 of 2,AA Holdings Pty Ltd,3,21/09/2023,39,21/10/2023,9,30,PAID,30/10/2023,9,AUD,1.0,2562.0,0.0,2562.0,2562.0,0.0,0.0,31/10/2023
22028c5c-7ad5-4f43-9395-f2ab6153729d,SI-00008984,3425542,Metcash - CDS,2,22/08/2023,40,21/09/2023,10,30,PAID,01/10/2023,10,AUD,1.0,3522.72,0.0,3522.72,3522.72,0.0,0.0,31/10/2023
0c1fbcbf-ba02-4e17-b364-dd121e858fda,SI-00009031,1760716,Metcash - CDS,2,28/08/2023,34,27/09/2023,4,30,PAID,01/10/2023,4,AUD,1.0,1638.0,0.0,1638.0,487.66,1150.3400000000001,0.0,31/10/2023
22599c60-df90-4500-b1aa-f0ac5d168383,SI-00008917,1753793,Metcash - CDS,2,16/08/2023,46,14/09/2023,17,29,PAID,01/10/2023,17,AUD,1.0,6852.0,0.0,6852.0,6778.69,73.31,0.0,31/10/2023
688e160d-c5c1-45cf-8bfa-4fab11c3c3e3,SI-00009005,3624296,Metcash - CDS,2,29/08/2023,33,28/09/2023,3,30,PAID,01/10/2023,3,AUD,1.0,2184.0,0.0,2184.0,982.8,1201.2,0.0,31/10/2023
ec46976a-2ba0-4646-ba5b-a5ed8ed73a28,SI-00009014,2153351,Metcash - CDS,2,28/08/2023,34,24/09/2023,7,27,PAID,01/10/2023,7,AUD,1.0,4886.4,0.0,4886.4,4886.4,0.0,0.0,31/10/2023
bca997b4-b0b2-4ec0-a167-e164d8976bca,SI-00009043,1787651,Metcash - CDS,2,29/08/2023,33,28/09/2023,3,30,PAID,01/10/2023,3,AUD,1.0,2880.0,0.0,2880.0,2880.0,0.0,0.0,31/10/2023
8f4c0b4c-f154-446e-98b3-8b20868da58e,SI-00009072,2157538,Metcash - CDS,2,01/09/2023,30,01/10/2023,0,30,PAID,01/10/2023,0,AUD,1.0,3374.4,0.0,3374.4,3374.4,0.0,0.0,31/10/2023
da2900c3-25ce-4576-8027-2022e2145411,SI-00009705,#6668 placed by Jade Lane Part 2 of 2,Jade Lane,3,30/10/2023,0,30/10/2023,0,0,PAID,30/10/2023,0,AUD,1.0,65.46,6.54,72.0,72.0,0.0,0.0,31/10/2023
60d3c80a-7f32-4fbe-ace3-4c269ea823a7,h2coconut#6667,#6667 placed by Kerry Cheong,Kerry Cheong,3,30/10/2023,0,30/10/2023,0,0,PAID,30/10/2023,0,AUD,1.0,373.64,1.36,375.0,375.0,0.0,0.0,31/10/2023
d545e8e7-f5f1-4a3b-99dd-82f930d31586,h2coconut#6668,#6668 placed by Jade Lane Part 1 of 2,Jade Lane,3,30/10/2023,0,30/10/2023,0,0,PAID,30/10/2023,0,AUD,1.0,127.27,12.73,140.0,140.0,0.0,0.0,31/10/2023
a82704cb-4bbe-4511-bbae-929a62e9c8ff,h2coconut#6670,#6670 placed by Andrew Thomson,andrewthethomson,3,30/10/2023,0,30/10/2023,0,0,PAID,30/10/2023,0,AUD,1.0,48.2,1.36,49.56,49.56,0.0,0.0,31/10/2023
d3e91afc-bb62-43dc-ae49-bec502cdb0b5,h2coconut#6666,#6666 placed by Janet Scarlett,Janet Scarlett,3,30/10/2023,0,30/10/2023,0,0,PAID,30/10/2023,0,AUD,1.0,42.44,1.36,43.8,43.8,0.0,0.0,31/10/2023
c727632c-b8c8-4457-9e13-40462cebf443,h2coconut#6664,#6664 placed by Jhai Slattery,crazyunhappyfun,3,26/10/2023,1,26/10/2023,1,0,PAID,27/10/2023,1,AUD,1.0,46.04,1.36,47.4,47.4,0.0,0.0,31/10/2023
b207985d-6d32-418e-9508-e960bec7c107,h2coconut#6665,#6665 placed by Rob Andronaco,Robert Andronaco,3,30/10/2023,-3,30/10/2023,0,0,PAID,27/10/2023,-3,AUD,1.0,78.44,1.36,79.8,79.8,0.0,0.0,31/10/2023
0afa07e4-f267-4a0c-80f4-f720eba3f3e1,h2coconut#6663,#6663 placed by dylan kozak,dylan kozak,3,26/10/2023,1,26/10/2023,1,0,PAID,27/10/2023,1,AUD,1.0,93.64,1.36,95.0,95.0,0.0,0.0,31/10/2023
ddc00895-0de1-46a5-9f7e-5301707b2da1,SI-00009669,,The Acai Corner,3,24/10/2023,2,23/11/2023,0,30,PAID,26/10/2023,-28,AUD,1.0,128.0,0.0,128.0,128.0,0.0,0.0,31/10/2023
2ae5f7f8-0870-48c1-a709-93ec9df283a3,h2coconut#6659,#6659 placed by Cohen Samaha,Cohen Samaha,3,25/10/2023,1,25/10/2023,1,0,PAID,26/10/2023,1,AUD,1.0,46.04,1.36,47.4,47.4,0.0,0.0,31/10/2023
be8d1d84-cc20-4328-9017-bd2429f0c4a2,h2coconut#6660,#6660 placed by Tessa Hazel,Tess Hazel,3,26/10/2023,0,26/10/2023,0,0,PAID,26/10/2023,0,AUD,1.0,36.14,1.36,37.5,37.5,0.0,0.0,31/10/2023
addcba4f-97fa-4778-a90b-9d4128fe1733,h2coconut#6647,#6647 placed by Daniel Ryan,Daniel Ryan,3,23/10/2023,3,23/10/2023,3,0,PAID,26/10/2023,3,AUD,1.0,28.64,1.36,30.0,30.0,0.0,0.0,31/10/2023
1f02d237-4ff6-4990-a01d-7c1494fb5bf5,H2coconut#1024,#1024 placed by Mickel Le Mura,Mickel Le Mura,3,25/10/2023,-1,25/10/2023,0,0,PAID,24/10/2023,-1,AUD,1.0,39.0,1.5,40.5,40.5,0.0,0.0,31/10/2023
4bba350b-8e1b-4d0f-bfaa-0008168fa2ea,SI-00009193,PO 100573797,On The Run Pty Ltd,3,18/09/2023,43,30/10/2023,1,42,PAID,31/10/2023,1,AUD,1.0,1792.44,0.0,1792.44,1792.44,0.0,0.0,01/11/2023
764dd553-4f69-4ca7-87dd-d004d1ed4da0,SI-00009383,100585038,On The Run Pty Ltd,3,28/09/2023,33,30/10/2023,1,32,PAID,31/10/2023,1,AUD,1.0,1194.96,0.0,1194.96,1194.96,0.0,0.0,01/11/2023
ca5646ea-ad6b-4ee7-a519-56ef9867c40d,SI-00008983,Mani email 22/08,Top Fruit and Vegetables Pty Ltd,3,22/08/2023,70,22/08/2023,70,0,PAID,31/10/2023,70,AUD,1.0,1600.0,0.0,1600.0,1600.0,0.0,0.0,01/11/2023
61fb63b3-90b5-46fe-b11e-d69b04e85558,SI-00009402,24478,Sweeties Confectionery,3,29/09/2023,32,13/10/2023,18,14,PAID,31/10/2023,18,AUD,1.0,2172.5,37.58,2210.08,2210.08,0.0,0.0,01/11/2023
9613c6b7-c671-4bc2-90bb-7d690c8a68cd,h2coconut#6669,#6669 placed by Sharee Gallace,sharee,3,30/10/2023,1,30/10/2023,1,0,PAID,31/10/2023,1,AUD,1.0,49.64,1.36,51.0,51.0,0.0,0.0,01/11/2023
91d7eb13-780a-4e92-9e67-f8bea43e1b67,h2coconut#6672,#6672 placed by Matthew Charters,Matthew Charters,3,30/10/2023,1,30/10/2023,1,0,PAID,31/10/2023,1,AUD,1.0,79.09,7.91,87.0,87.0,0.0,0.0,01/11/2023
f192cca2-03db-4039-a625-f5af7bbffbe9,h2coconut#6678,#6678 placed by Rehua Bryan Cairns,Bryan Cairns,3,01/11/2023,-2,01/11/2023,0,0,PAID,30/10/2023,-2,AUD,1.0,63.64,1.36,65.0,65.0,0.0,0.0,01/11/2023
2cc8403d-ad07-4c30-9631-349be6fba41a,SI-00009724,David email 30/10,Lobster House AU,3,31/10/2023,1,31/10/2023,1,0,PAID,01/11/2023,1,AUD,1.0,100.79,1.5,102.29,102.29,0.0,0.0,02/11/2023
f83d48da-f34c-4539-bf61-6668dec46047,SI-00009274,David email 20/09,Cedar Beverages Pty Ltd,3,21/09/2023,41,30/10/2023,2,39,PAID,01/11/2023,2,AUD,1.0,2553.6,0.0,2553.6,2553.6,0.0,0.0,02/11/2023
03a8895b-82c0-4123-a639-57a92dd4d1fd,SI-00009366,PO33162 October Order,Complete Health Products Pty Ltd,3,27/09/2023,35,26/10/2023,6,29,PAID,01/11/2023,6,AUD,1.0,2606.4,0.0,2606.4,2606.4,0.0,0.0,02/11/2023
a089d736-abf7-4c4c-a6fa-2f0406b5d8ac,h2coconut#6673,#6673 placed by Mike Marlor,Mike Marlor,3,30/10/2023,2,30/10/2023,2,0,PAID,01/11/2023,2,AUD,1.0,63.64,1.36,65.0,65.0,0.0,0.0,02/11/2023
8c65d66f-1497-43e7-8d46-b15228456d34,h2coconut#6679,#6679 placed by ben walton,ben walton,3,01/11/2023,0,01/11/2023,0,0,PAID,01/11/2023,0,AUD,1.0,155.84,1.36,157.20000000000002,157.2,0.0,0.0,02/11/2023
b65ac3b2-9e3f-4ccc-89d2-fb75eae5c8ca,h2coconut#6677,#6677 placed by Amanda Iskaf,Amanda Iskaf,3,30/10/2023,2,30/10/2023,2,0,PAID,01/11/2023,2,AUD,1.0,52.04,1.36,53.4,53.4,0.0,0.0,02/11/2023
fffda204-195b-47e9-95d5-561ceb588a62,H2coconut#1026,#1026 placed by Ben Davie,Ben Davie,3,30/10/2023,2,30/10/2023,2,0,PAID,01/11/2023,2,AUD,1.0,96.0,0.0,96.0,96.0,0.0,0.0,02/11/2023
df798241-a013-4a25-ab43-033b9420030a,h2coconut#6674,#6674 placed by Lee Mccourt,lmccourt,3,30/10/2023,2,30/10/2023,2,0,PAID,01/11/2023,2,AUD,1.0,46.04,1.36,47.4,47.4,0.0,0.0,02/11/2023
f095ee7b-309b-4e99-b471-4a23d4b07920,h2coconut#6675,#6675 placed by Lee Mccourt,lmccourt,3,30/10/2023,2,30/10/2023,2,0,PAID,01/11/2023,2,AUD,1.0,46.04,1.36,47.4,47.4,0.0,0.0,02/11/2023
722b758a-342d-45ab-b7c5-cf14b6292110,h2coconut#6680,#6680 placed by Sean Huang,Sean Huang,3,31/10/2023,1,31/10/2023,1,0,PAID,01/11/2023,1,AUD,1.0,244.04,1.36,245.4,245.4,0.0,0.0,02/11/2023
661b4f76-89da-49fc-82c8-98510b931af4,h2coconut#6671,#6671 placed by Athena Hayes,Athena Hayes,3,30/10/2023,2,30/10/2023,2,0,PAID,01/11/2023,2,AUD,1.0,144.55,14.45,159.0,159.0,0.0,0.0,02/11/2023
b7a314fa-427a-450c-8a6b-a4181a9bdf4b,SI-00009317,56596-SM,HARCHER WA (The Distributors Perth),3,25/09/2023,37,22/10/2023,10,27,PAID,01/11/2023,10,AUD,1.0,9159.2,0.0,9159.2,9159.2,0.0,0.0,02/11/2023
9b9c15d2-0f55-4169-9665-d6fba5a4fdfa,SI-00009338,94242 Part 1 of 3,Accredited Distributors Pty Ltd - CDS,3,29/09/2023,32,29/10/2023,2,30,PAID,31/10/2023,2,AUD,1.0,1920.0,192.0,2112.0,2011.04,100.96,0.0,02/11/2023
cefc929e-17bc-474f-9942-e593b922586f,SI-00009339,94242 Part 2 of 3,Accredited Distributors Pty Ltd - CDS,3,28/09/2023,33,28/10/2023,3,30,PAID,31/10/2023,3,AUD,1.0,7422.5,0.0,7422.5,7422.5,0.0,0.0,02/11/2023
fd7a42a0-8cf0-4eb3-a7c7-2a940c813a05,SI-00009469/1,25178,Riverina Fresh Pty Limited,3,06/10/2023,28,30/11/2023,0,55,PAID,03/11/2023,-27,AUD,1.0,2304.0,0.0,2304.0,2304.0,0.0,0.0,06/11/2023
2154ffb7-00e5-41c7-b70a-8f918f1b687c,SI-00009029,Mani email 28/08,Top Fruit and Vegetables Pty Ltd,3,29/08/2023,66,29/08/2023,66,0,PAID,03/11/2023,66,AUD,1.0,1600.0,0.0,1600.0,1600.0,0.0,0.0,06/11/2023
40042ab3-d6f0-426b-ab29-cefce0595f9e,SI-00009160,PO00000154,Land of Plenty Category Solutions,3,18/09/2023,46,11/10/2023,23,23,PAID,03/11/2023,23,AUD,1.0,1107.0,0.0,1107.0,1107.0,0.0,0.0,06/11/2023
42a8d204-e63e-4c27-919e-c1f94556fc2e,h2coconut#6684,#6684 placed by Dom Greco,Dom Greco,3,02/11/2023,-1,02/11/2023,0,0,PAID,01/11/2023,-1,AUD,1.0,49.64,1.36,51.0,51.0,0.0,0.0,06/11/2023
3c2d3011-c13c-4a93-bc4a-f04f0e31483f,H2coconut#1027,#1027 placed by steve iacuone,steve iacuone,3,01/11/2023,-1,01/11/2023,0,0,PAID,31/10/2023,-1,AUD,1.0,66.0,1.5,67.5,67.5,0.0,0.0,06/11/2023
28ff21db-99d6-4d16-a692-6bee5905af07,SI-00009053,PU500831,PFD Food Services Pty Ltd - CDS,3,30/08/2023,64,30/09/2023,33,31,PAID,02/11/2023,33,AUD,1.0,2940.8,0.0,2940.8,2940.8,0.0,0.0,06/11/2023
cb364ab9-8144-4573-b859-3c1120a84e1d,SI-00009138,PU507431,PFD Food Services Pty Ltd - CDS,3,19/09/2023,44,30/10/2023,3,41,PAID,02/11/2023,3,AUD,1.0,5881.6,0.0,5881.6,5881.6,0.0,0.0,06/11/2023
88c20932-5897-4078-a188-09a4b8a87b50,SI-00009140,,PFD Food Services Pty Ltd - CDS,3,08/09/2023,55,30/10/2023,3,52,PAID,02/11/2023,3,AUD,1.0,2940.8,0.0,2940.8,2940.8,0.0,0.0,06/11/2023
91c321b7-cd51-4034-9230-d75a441bf181,h2coconut#6682,#6682 placed by Cohen Samaha,Cohen Samaha,3,01/11/2023,1,01/11/2023,1,0,PAID,02/11/2023,1,AUD,1.0,46.04,1.36,47.4,47.4,0.0,0.0,06/11/2023
a4a51660-7c01-453e-933e-37cd001f9374,h2coconut#6685,#6685 placed by Jhai Slattery,crazyunhappyfun,3,02/11/2023,1,02/11/2023,1,0,PAID,03/11/2023,1,AUD,1.0,46.04,1.36,47.4,47.4,0.0,0.0,06/11/2023
0b37fd60-94fe-4871-ac03-751f43f78931,SI-00009749,,The Acai Corner,3,01/11/2023,2,01/12/2023,0,30,PAID,03/11/2023,-28,AUD,1.0,160.0,0.0,160.0,160.0,0.0,0.0,06/11/2023
c8f255e0-d3a0-4d28-8f6a-f6f8f1ab3d1d,SI-00009381,7011106363,Costco Wholesale New Zealand,3,04/10/2023,12,03/11/2023,0,30,PAID,16/10/2023,-18,NZD,1.07081,3166.8,475.02,3400.9955080733275,3354.8248522146787,46.170655858649056,0.0,06/11/2023
1ffa8473-e860-49e2-bdef-9972d44a4029,SI-00009431,7011106782,Costco Wholesale New Zealand,3,05/10/2023,14,04/11/2023,0,30,PAID,19/10/2023,-16,NZD,1.07116,3166.8,475.02,3399.8842376489047,3353.616639904403,46.267597744501295,0.0,06/11/2023
69a33f82-45d4-4d50-943a-360bed31f125,SI-00009495,7011107281,Costco Wholesale New Zealand,3,13/10/2023,17,12/11/2023,0,30,PAID,30/10/2023,-13,NZD,1.06926,3166.8,475.02,3405.9255934010434,3359.4448497091444,46.48074369189907,0.0,06/11/2023
4ec35156-5227-4ceb-86b2-bce8e9c10c83,INV-2351,repay 8349,Costco Wholesale New Zealand,3,06/11/2023,-25,10/10/2023,2,-27,PAID,12/10/2023,2,NZD,1.0881,470.02,0.0,431.9639738994577,431.9639738994577,0.0,0.0,06/11/2023
1f54d88c-2aba-4da4-bea9-cd5876074603,SI-00009301,7011105855,Costco Wholesale New Zealand,3,28/09/2023,14,28/10/2023,0,30,PAID,12/10/2023,-16,NZD,1.07267,3166.8,475.02,3395.0982128706873,2561.8223684823847,833.2758443883021,0.0,06/11/2023
7e2ea2a3-2818-4630-8f93-c31aa47d3a9b,SI-00009656,1924220417,Costco Wholesale Australia Pty Ltd,2,23/10/2023,14,22/11/2023,0,30,PAID,06/11/2023,-16,AUD,1.0,5767.37,0.0,5767.37,5693.03,74.34,0.0,06/11/2023
b16c7500-061c-4971-8352-e1169e352c4e,SI-00009069,47280,JB Metropolitan Distributors Pty Ltd -Adelaide,3,01/09/2023,62,30/10/2023,3,59,PAID,02/11/2023,3,AUD,1.0,2605.68,0.0,2605.68,2533.56,72.12,0.0,06/11/2023
4de35887-0e77-4a05-ae4c-426bb70de0d8,SI-00009175,47409,JB Metropolitan Distributors Pty Ltd -Adelaide,3,12/09/2023,51,30/10/2023,3,48,PAID,02/11/2023,3,AUD,1.0,5915.92,133.64,6049.56,6049.56,0.0,0.0,06/11/2023
57d5a619-c579-44fd-90d2-8a4a667a3026,SI-00009322,RGY488399,ALDI Stores (A Limited Partnership),2,29/09/2023,39,26/10/2023,12,27,PAID,07/11/2023,12,AUD,1.0,1996.8,0.0,1996.8,1996.8,0.0,0.0,07/11/2023
bc1602ff-6e0d-4a81-b0a4-c275246ac080,SI-00009323,JKT483701,ALDI Stores (A Limited Partnership),2,03/10/2023,35,26/10/2023,12,23,PAID,07/11/2023,12,AUD,1.0,1996.8,0.0,1996.8,1996.8,0.0,0.0,07/11/2023
a76cc83f-f9b8-4648-88de-3bd4b70633b8,SI-00009324,DER527374,ALDI Stores (A Limited Partnership),2,27/09/2023,41,26/10/2023,12,29,PAID,07/11/2023,12,AUD,1.0,1996.8,0.0,1996.8,1996.8,0.0,0.0,07/11/2023
16601500-2913-4b41-97d6-daf7222d44b6,SI-00009325,DAN529867,ALDI Stores (A Limited Partnership),2,27/09/2023,41,26/10/2023,12,29,PAID,07/11/2023,12,AUD,1.0,1996.8,0.0,1996.8,1996.8,0.0,0.0,07/11/2023
14a22166-712a-4e1b-b63e-991b6eb4e6de,SI-00009790,David email 06/11,Marketing,3,07/11/2023,0,07/11/2023,0,0,PAID,N/A,0,AUD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,07/11/2023
a18d67ea-ec4c-49b3-ae1c-6ee3c0f6df11,SI-00009101,Mani email 04/09,Top Fruit and Vegetables Pty Ltd,3,05/09/2023,63,05/09/2023,63,0,PAID,07/11/2023,63,AUD,1.0,1600.0,0.0,1600.0,1600.0,0.0,0.0,08/11/2023
fb1f3d2b-d5c2-460c-880b-613c71a84284,h2coconut#6689,#6689 placed by Teofilo Del Grosso,Teofilo Del Grosso,3,06/11/2023,-4,06/11/2023,0,0,PAID,02/11/2023,-4,AUD,1.0,38.64,1.36,40.0,40.0,0.0,0.0,08/11/2023
858ae48f-f3b7-4f86-9e87-f8456f40facd,h2coconut#6701,#6701 placed by J Gaskin-Tanner,J Gaskin-Tanner,3,06/11/2023,-1,06/11/2023,0,0,PAID,05/11/2023,-1,AUD,1.0,38.64,1.36,40.0,40.0,0.0,0.0,08/11/2023
118ba813-5606-4093-a236-4a5fdb90b604,h2coconut#6702,#6702 placed by Dimitri Christy,Dimitri Christy,3,07/11/2023,-2,07/11/2023,0,0,PAID,05/11/2023,-2,AUD,1.0,24.64,1.36,26.0,26.0,0.0,0.0,08/11/2023
e961253c-eb1a-4a9b-a0b5-b899d7b4d745,h2coconut#6703,#6703 placed by Ellise Perks,Ellise Perks,3,07/11/2023,-1,07/11/2023,0,0,PAID,06/11/2023,-1,AUD,1.0,73.16,1.36,74.52,74.52,0.0,0.0,08/11/2023
ce272c1d-b2fc-4f75-9005-4d613bb5c60e,h2coconut#6705,#6705 placed by Luke Mollica,Luke Mollica,3,07/11/2023,-1,07/11/2023,0,0,PAID,06/11/2023,-1,AUD,1.0,115.1,7.9,123.0,123.0,0.0,0.0,08/11/2023
8a486c66-0fbf-4920-ac79-35ba56b9be55,h2coconut#6699,#6699 placed by Jason Michael Gantry,Jason Michael Gantry,3,07/11/2023,-2,07/11/2023,0,0,PAID,05/11/2023,-2,AUD,1.0,85.64,1.36,87.0,87.0,0.0,0.0,08/11/2023
622b25ff-0d66-4666-8fdf-4d13be69d081,H2coconut#1035,#1035 placed by Khushwant Singh Chahal,Khushwant Singh Chahal,3,08/11/2023,-1,08/11/2023,0,0,PAID,07/11/2023,-1,AUD,1.0,367.2,0.0,367.2,367.2,0.0,0.0,09/11/2023
608485f5-a932-48f2-9ea7-5a79b0cc730c,h2coconut#6686,#6686 placed by Eugene Tangaroa,2rblife,3,02/11/2023,4,02/11/2023,4,0,PAID,06/11/2023,4,AUD,1.0,61.64,1.36,63.0,63.0,0.0,0.0,09/11/2023
fd2daf66-3500-4ebd-8613-2ae937319d42,H2coconut#1028,#1028 placed by Mitchell lotherington,Mitchell lotherington,3,01/11/2023,5,01/11/2023,5,0,PAID,06/11/2023,5,AUD,1.0,47.4,1.5,48.9,48.9,0.0,0.0,09/11/2023
6ffbe3f1-433b-4b6e-a53b-51b1466867f0,h2coconut#6692,#6692 placed by Alison Pease,Alison Pease,3,06/11/2023,0,06/11/2023,0,0,PAID,06/11/2023,0,AUD,1.0,100.04,1.36,101.4,101.4,0.0,0.0,09/11/2023
a7f388f9-80cb-46ec-a365-d16746a667c9,h2coconut#6690,#6690 placed by Iffeisha Gordon-Toppin,islandheartig,3,03/11/2023,3,03/11/2023,3,0,PAID,06/11/2023,3,AUD,1.0,107.44,1.36,108.8,108.8,0.0,0.0,09/11/2023
e8c9b96c-d0c1-4329-8721-a71b4dc9d9a9,SI-00009326,BRE511901,ALDI Stores (A Limited Partnership),2,23/09/2023,47,26/10/2023,14,33,PAID,09/11/2023,14,AUD,1.0,3993.6,0.0,3993.6,3993.6,0.0,0.0,09/11/2023
c0e03f94-a8c2-4022-9fd6-319dc4a7416d,SI-00009328,MIN534216,ALDI Stores (A Limited Partnership),2,05/10/2023,35,26/10/2023,14,21,PAID,09/11/2023,14,AUD,1.0,1996.8,0.0,1996.8,1996.8,0.0,0.0,09/11/2023
